"TEMP1 Space Temperature RM I322","TEMP_Space_Temperature_RM_I","1","322"
"TEMP1 Space Temperature RME220","TEMP_Space_Temperature_RME","1","220"
"TEMP1 Space Temperature RMI013","TEMP_Space_Temperature_RMI","1","013"
"TEMP1 Space Temperature RMI020","TEMP_Space_Temperature_RMI","1","020"
"TEMP1 Space Temperature RMI102","TEMP_Space_Temperature_RMI","1","102"
"TEMP1 Space Temperature RMI103","TEMP_Space_Temperature_RMI","1","103"
"TEMP1 Space Temperature RMI106","TEMP_Space_Temperature_RMI","1","106"
"TEMP1 Space Temperature RMI203","TEMP_Space_Temperature_RMI","1","203"
"TEMP1 Space Temperature RMI204","TEMP_Space_Temperature_RMI","1","204"
"TEMP1 Space Temperature RMI208","TEMP_Space_Temperature_RMI","1","208"
"TEMP1 Space Temperature RMI308","TEMP_Space_Temperature_RMI","1","308"
"TEMP1 Space Temperature RMIC058","TEMP_Space_Temperature_RMIC","1","058"
"TEMP1 Space Temperature RMIC150A","TEMP_Space_Temperature_RMIC_A","1","150"
"TEMP1 Space Temperature RMIC259","TEMP_Space_Temperature_RMIC","1","259"
"TEMP1 Space Temperature RMIC276","TEMP_Space_Temperature_RMIC","1","276"
"TEMP1 Space Temperature RmI011","TEMP_Space_Temperature_RmI","1","011"
"TEMP1 Space TemperatureRMI050","TEMP_Space_Temperature_RMI","1","050"
"TEMP2 Perm Temperature Rm 232","TEMP_Perm_Temperature_Rm","2","232"
"TEMP2 Space Temperature Perm RM I226","TEMP_Space_Temperature_Perm_RM_I","2","226"
"TEMP2 Space Temperature RM 211","TEMP_Space_Temperature_RM","2","211"
"TEMP2 Space Temperature RME222","TEMP_Space_Temperature_RME","2","222"
"TEMP2 Space Temperature RMI015","TEMP_Space_Temperature_RMI","2","015"
"TEMP2 Space Temperature RMI024","TEMP_Space_Temperature_RMI","2","024"
"TEMP2 Space Temperature RMI101","TEMP_Space_Temperature_RMI","2","101"
"TEMP2 Space Temperature RMI105","TEMP_Space_Temperature_RMI","2","105"
"TEMP2 Space Temperature RMI202","TEMP_Space_Temperature_RMI","2","202"
"TEMP2 Space Temperature RMI207","TEMP_Space_Temperature_RMI","2","207"
"TEMP2 Space Temperature RmI007","TEMP_Space_Temperature_RmI","2","007"
"TEMP3 Space Temperature Perm RM I224","TEMP_Space_Temperature_Perm_RM_I","3","224"
"TEMP3 Space Temperature RM 210","TEMP_Space_Temperature_RM","3","210"
"TEMP3 Space Temperature RMI017","TEMP_Space_Temperature_RMI","3","017"
"TEMP3 Space Temperature RMI104","TEMP_Space_Temperature_RMI","3","104"
"TEMP3 Space Temperature RMI201","TEMP_Space_Temperature_RMI","3","201"
"TEMP3 Space Temperature RMI206","TEMP_Space_Temperature_RMI","3","206"
"TEMP3 Space Temperature RmI007A","TEMP_Space_Temperature_RmI_A","3","007"
"TEMP4 Space Temperature RM 209","TEMP_Space_Temperature_RM","4","209"
"TEMP4 Space Temperature RMI019","TEMP_Space_Temperature_RMI","4","019"
"TEMP4 Space Temperature RMI205","TEMP_Space_Temperature_RMI","4","205"
"West Space Temperaturescc2UIP34","West_Space_Temperaturescc_UIP","2","34"
"Zone 2 Temp Corr 252","Zone_Temp_Corr","2","252"
"Zone 2 Temp RMCorr","Zone_Temp_RMCorr","2"
"Zone Temp 2 RM 242","Zone_Temp_RM","2","242"
"Zone Temp 2 RM I232","Zone_Temp_RM_I","2","232"
"Zone Temp 2 RME222","Zone_Temp_RME","2","222"
"Zone Temp 2 RMI007","Zone_Temp_RMI","2","007"
"Zone Temp 2 RMI015","Zone_Temp_RMI","2","015"
"Zone Temp 2 RMI024","Zone_Temp_RMI","2","024"
"Zone Temp 2 RMI032","Zone_Temp_RMI","2","032"
"Zone Temp 2 RMI108","Zone_Temp_RMI","2","108"
"Zone Temp 2 RMI122","Zone_Temp_RMI","2","122"
"Zone Temp 2 RMI209","Zone_Temp_RMI","2","209"
"Zone Temp 2 RmI204","Zone_Temp_RmI","2","204"
"Zone Temp 3 RM I205","Zone_Temp_RM_I","3","205"
"Zone Temp 3 RM210","Zone_Temp_RM","3","210"
"Zone Temp 3 RMI007A","Zone_Temp_RMI_A","3","007"
"Zone Temp 3 RMI017","Zone_Temp_RMI","3","017"
"Zone Temp 3 RMI032A","Zone_Temp_RMI_A","3","032"
"Zone Temp 3 RMI052","Zone_Temp_RMI","3","052"
"Zone Temp 3 RMI103","Zone_Temp_RMI","3","103"
"Zone Temp 3 RMI107","Zone_Temp_RMI","3","107"
"Zone Temp 3 RMI128","Zone_Temp_RMI","3","128"
"Zone Temp 3 Rm I224","Zone_Temp_Rm_I","3","224"
"Zone Temp 4  RM211","Zone_Temp_RM","4","211"
"Zone Temp 4 RM C252","Zone_Temp_RM_C","4","252"
"Zone Temp 4 RM I203","Zone_Temp_RM_I","4","203"
"Zone Temp 4 RMI011","Zone_Temp_RMI","4","011"
"Zone Temp 4 RMI019","Zone_Temp_RMI","4","019"
"Zone Temp 4 RMI032B","Zone_Temp_RMI_B","4","032"
"Zone Temp 4 RMI102","Zone_Temp_RMI","4","102"
"Zone Temp 4 RMI106","Zone_Temp_RMI","4","106"
"Zone Temp 4 RMIC154 Corr","Zone_Temp_RMIC_Corr","4","154"
"Zone Temp 5 Local RMI208","Zone_Temp_Local_RMI","5","208"
"Zone Temp 5 RM I202","Zone_Temp_RM_I","5","202"
"Zone Temp 5 RMI101","Zone_Temp_RMI","5","101"
"Zone Temp 5 RMIC054","Zone_Temp_RMIC","5","054"
"Zone Temp 5 RMIC057","Zone_Temp_RMIC","5","057"
"Zone Temp 5 RMIC059","Zone_Temp_RMIC","5","059"
"Zone Temp 5 RMIC154A","Zone_Temp_RMIC_A","5","154"
"Zone Temp 5 RMIC156E","Zone_Temp_RMIC_E","5","156"
"Zone Temp 6 RM I201","Zone_Temp_RM_I","6","201"
"Zone Temp 6 RMI054","Zone_Temp_RMI","6","054"
"Zone Temp 6 RMI212","Zone_Temp_RMI","6","212"
"Zone Temp 6 RMIC156","Zone_Temp_RMIC","6","156"
"Zone Temp RMI104","Zone_Temp_RMI","104"
"averageSpaceTemperatureA1st Floor Area1","average_Space_TemperatureA_st_Floor_Area","1","1"
"averageSpaceTemperatureA2nd Floor Area1","average_Space_TemperatureA_nd_Floor_Area","2","1"
"averageSpaceTemperatureA3rd Floor Area1","average_Space_TemperatureA_rd_Floor_Area","3","1"
"averageSpaceTemperatureA5th Floor Area1","average_Space_TemperatureA_th_Floor_Area","5","1"
"averageSpaceTemperatureAAuditorium Area4","average_Space_TemperatureA_Auditorium_Area","4"
"averageSpaceTemperatureABasement Area2","average_Space_TemperatureA_Basement_Area","2"
"averageSpaceTemperatureARoom 305 Area2","average_Space_TemperatureA_Room_Area","305","2"
"averageSpaceTemperatureARoom 306 Area3","average_Space_TemperatureA_Room_Area","306","3"
"averageSpaceTemperatureARoom 322 Area4","average_Space_TemperatureA_Room_Area","322","4"
"averageSpaceTemperatureARoom 324 Area5","average_Space_TemperatureA_Room_Area","324","5"
"spaceSensorA1st Floor Area1","space_SensorA_st_Floor_Area","1","1"
"spaceSensorA2nd Floor Area1","space_SensorA_nd_Floor_Area","2","1"
"spaceSensorA3rd Floor Area1","space_SensorA_rd_Floor_Area","3","1"
"spaceSensorA5th Floor Area1","space_SensorA_th_Floor_Area","5","1"
"spaceSensorAAuditorium Area4","space_SensorA_Auditorium_Area","4"
"spaceSensorABasement Area2","space_SensorA_Basement_Area","2"
"spaceSensorARoom 306 Area3","space_SensorA_Room_Area","306","3"
"spaceSensorARoom 322 Area4","space_SensorA_Room_Area","322","4"
"spaceSensorARoom 324 Area5","space_SensorA_Room_Area","324","5"
"ductPressOptStatusV1st Floor Chilled Beam VAS2","duct_Press_Opt_StatusV_st_Floor_Chilled_Beam_VAS","1","2"
"ductPressOptStatusV1st Foor Perimeter Devices VAS1","duct_Press_Opt_StatusV_st_Foor_Perimeter_Devices_VAS","1","1"
"ductPressOptStatusV2nd Floor Chilled Beam Source VAS2","duct_Press_Opt_StatusV_nd_Floor_Chilled_Beam_Source_VAS","2","2"
"ductPressOptStatusV2nd Floor Perimeter Devices VAS1","duct_Press_Opt_StatusV_nd_Floor_Perimeter_Devices_VAS","2","1"
"ductPressOptStatusV5th Floor Chilled Beam VAS1","duct_Press_Opt_StatusV_th_Floor_Chilled_Beam_VAS","5","1"
"ductPressOptStatusV5th Floor Perimeter Devices VAS2","duct_Press_Opt_StatusV_th_Floor_Perimeter_Devices_VAS","5","2"
"ductPressOptStatusVBasement Perimeter Devices2","duct_Press_Opt_StatusV_Basement_Perimeter_Devices","2"
"ductPressOptStatusVChilled Beam Source VAS3","duct_Press_Opt_StatusV_Chilled_Beam_Source_VAS","3"
"economizerStatusA1st Floor Area1","economizer_StatusA_st_Floor_Area","1","1"
"economizerStatusA2nd Floor Area1","economizer_StatusA_nd_Floor_Area","2","1"
"economizerStatusA5th Floor Area1","economizer_StatusA_th_Floor_Area","5","1"
"economizerStatusAAuditorium Area4","economizer_StatusA_Auditorium_Area","4"
"economizerStatusABasement Area2","economizer_StatusA_Basement_Area","2"
"heatCoolModeStatusA1st Floor Area1","heat_Cool_Mode_StatusA_st_Floor_Area","1","1"
"heatCoolModeStatusA2nd Floor Area1","heat_Cool_Mode_StatusA_nd_Floor_Area","2","1"
"heatCoolModeStatusA3rd Floor Area1","heat_Cool_Mode_StatusA_rd_Floor_Area","3","1"
"heatCoolModeStatusA5th Floor Area1","heat_Cool_Mode_StatusA_th_Floor_Area","5","1"
"heatCoolModeStatusAAuditorium Area4","heat_Cool_Mode_StatusA_Auditorium_Area","4"
"heatCoolModeStatusABasement Area2","heat_Cool_Mode_StatusA_Basement_Area","2"
"heatCoolModeStatusARoom 305 Area2","heat_Cool_Mode_StatusA_Room_Area","305","2"
"heatCoolModeStatusARoom 306 Area3","heat_Cool_Mode_StatusA_Room_Area","306","3"
"heatCoolModeStatusARoom 322 Area4","heat_Cool_Mode_StatusA_Room_Area","322","4"
"heatCoolModeStatusARoom 324 Area5","heat_Cool_Mode_StatusA_Room_Area","324","5"
"operatingMode1st Floor Chilled Beam VAS2","operating_Mode_st_Floor_Chilled_Beam_VAS","1","2"
"operatingMode1st Foor Perimeter Devices VAS1","operating_Mode_st_Foor_Perimeter_Devices_VAS","1","1"
"operatingMode2nd Floor Chilled Beam Source VAS2","operating_Mode_nd_Floor_Chilled_Beam_Source_VAS","2","2"
"operatingMode2nd Floor Perimeter Devices VAS1","operating_Mode_nd_Floor_Perimeter_Devices_VAS","2","1"
"operatingMode5th Floor Chilled Beam VAS1","operating_Mode_th_Floor_Chilled_Beam_VAS","5","1"
"operatingMode5th Floor Perimeter Devices VAS2","operating_Mode_th_Floor_Perimeter_Devices_VAS","5","2"
"operatingModeA1st Floor Area1","operating_ModeA_st_Floor_Area","1","1"
"operatingModeA2nd Floor Area1","operating_ModeA_nd_Floor_Area","2","1"
"operatingModeA3rd Floor Area1","operating_ModeA_rd_Floor_Area","3","1"
"operatingModeA5th Floor Area1","operating_ModeA_th_Floor_Area","5","1"
"operatingModeAAuditorium Area4","operating_ModeA_Auditorium_Area","4"
"operatingModeABasement Area2","operating_ModeA_Basement_Area","2"
"operatingModeARoom 305 Area2","operating_ModeA_Room_Area","305","2"
"operatingModeARoom 306 Area3","operating_ModeA_Room_Area","306","3"
"operatingModeARoom 322 Area4","operating_ModeA_Room_Area","322","4"
"operatingModeARoom 324 Area5","operating_ModeA_Room_Area","324","5"
"operatingModeBasement Perimeter Devices2","operating_Mode_Basement_Perimeter_Devices","2"
"operatingModeChilled Beam Source VAS3","operating_Mode_Chilled_Beam_Source_VAS","3"
"operatingModeV3rd Floor CB VAS2","operating_ModeV_rd_Floor_CB_VAS","3","2"
"operatingModeV3rd Floor Perimiter VAS3","operating_ModeV_rd_Floor_Perimiter_VAS","3","3"
"systemMode1st Floor Chilled Beam VAS2","system_Mode_st_Floor_Chilled_Beam_VAS","1","2"
"systemMode1st Foor Perimeter Devices VAS1","system_Mode_st_Foor_Perimeter_Devices_VAS","1","1"
"systemMode2nd Floor Chilled Beam Source VAS2","system_Mode_nd_Floor_Chilled_Beam_Source_VAS","2","2"
"systemMode2nd Floor Perimeter Devices VAS1","system_Mode_nd_Floor_Perimeter_Devices_VAS","2","1"
"systemMode5th Floor Chilled Beam VAS1","system_Mode_th_Floor_Chilled_Beam_VAS","5","1"
"systemMode5th Floor Perimeter Devices VAS2","system_Mode_th_Floor_Perimeter_Devices_VAS","5","2"
"systemModeBasement Perimeter Devices2","system_Mode_Basement_Perimeter_Devices","2"
"systemModeChilled Beam Source VAS3","system_Mode_Chilled_Beam_Source_VAS","3"
"ventOptStatusV1st Floor Chilled Beam VAS2","vent_Opt_StatusV_st_Floor_Chilled_Beam_VAS","1","2"
"ventOptStatusV1st Foor Perimeter Devices VAS1","vent_Opt_StatusV_st_Foor_Perimeter_Devices_VAS","1","1"
"ventOptStatusV2nd Floor Chilled Beam Source VAS2","vent_Opt_StatusV_nd_Floor_Chilled_Beam_Source_VAS","2","2"
"ventOptStatusV2nd Floor Perimeter Devices VAS1","vent_Opt_StatusV_nd_Floor_Perimeter_Devices_VAS","2","1"
"ventOptStatusV5th Floor Chilled Beam VAS1","vent_Opt_StatusV_th_Floor_Chilled_Beam_VAS","5","1"
"ventOptStatusV5th Floor Perimeter Devices VAS2","vent_Opt_StatusV_th_Floor_Perimeter_Devices_VAS","5","2"
"ventOptStatusVBasement Perimeter Devices2","vent_Opt_StatusV_Basement_Perimeter_Devices","2"
"ventOptStatusVChilled Beam Source VAS3","vent_Opt_StatusV_Chilled_Beam_Source_VAS","3"
"Active Cool DAT Stptscc2AV003","Active_Cool_DAT_Stptscc_AV","2","003"
"Active Heat DAT Stptscc2AV005","Active_Heat_DAT_Stptscc_AV","2","005"
"Cooling Stpt Activescc2AV006","Cooling_Stpt_Activescc_AV","2","006"
"Cooling Stpt Localdac3AV008","Cooling_Stpt_Localdac_AV","3","008"
"Freeze Protect Low Limitpgm1AV013","Freeze_Protect_Low_Limitpgm_AV","1","013"
"Heating Stpt Activescc2AV007","Heating_Stpt_Activescc_AV","2","007"
"High Static Cutout Limitscc2AV022","High_Static_Cutout_Limitscc_AV","2","022"
"LT Chiller CHW SP OPR","LT_Chiller_CHW_SP_OPR"
"Max CoolMin Ht DAT Stptscc2TrAV03","Max_Cool_Min_Ht_DAT_Stptscc_TrAV","2","03"
"OA CO Damper Close Limit","OA_CO_Damper_Close_Limit"
"Occupied Offsetscc2","Occupied_Offsetscc","2"
"Occupied Standby Offsetscc2","Occupied_Standby_Offsetscc","2"
"RMI527 Zone Temp 8 Stpt","RMI_Zone_Temp_Stpt","527","8"
"Return CO2 Diffdac1TrAV04","Return_CO_Diffdac_TrAV","2","1","04"
"Return CO2 Diffdac2TrAV04","Return_CO_Diffdac_TrAV","2","2","04"
"Return CO2 Diffdac3TrAV04","Return_CO_Diffdac_TrAV","2","3","04"
"Space CO2 Concentration BASscc2","Space_CO_Concentration_BASscc","2","2"
"Space CO2 Limit","Space_CO_Limit","2"
"Space CO2 Low Limit","Space_CO_Low_Limit","2"
"Space Humidity High Limit","Space_Humidity_High_Limit"
"Space Humidity Low Limit","Space_Humidity_Low_Limit"
